叶不羞叶修不是叶秋,保密,2022-04-11 22:41:05,N刷！五年了来看看小十二的腊肉们[歪嘴],4,0
云秋问水,保密,2022-04-11 12:03:58,我们的荣耀永不散场,2,0
北海极风,保密,2022-04-09 14:35:57,"众所周知，全职只有第一季。
视美是一家愿意认真做动画的公司，愿意倾听观众的意见，现在好了，这ip也凉了。
第二季瞅了一眼就看不下去，不是否认彩铅的水平，相比之下，我更青睐于视美对这部动画的理解和塑造。",21,1
温良斗-壹,保密,2022-04-09 00:57:07,如果你迷恋岁月舍不得向前，我就默默记录这诗篇。好家伙，第一季都五年了，俺老了[藏狐],3,0
联盟最帅的索克萨尔,保密,2022-04-07 14:04:06,叶修和韩文清对决的那段，真的是太绝了,5,0
不忘-研-D_Decade,男,2022-04-07 13:43:26,5年了,2,0
橙味橘子2,保密,2022-04-07 13:37:46,五周年快乐啦,3,0
十二国记抄袭琅琊榜,女,2022-04-07 13:19:36,全职高手第一季开播五周年快乐（也祝视美影业五周年快乐）[保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯],5,0
风清兰,女,2022-04-07 13:06:59,全职高手第一季开播五周年快乐（也悄悄祝视美影业五周年快乐）[保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯],3,0
联盟最帅的索克萨尔,保密,2022-04-07 12:51:41,十年荣耀，一如既往！,3,0
联盟最帅的索克萨尔,保密,2022-04-07 12:51:26,五周年快乐！,3,0
野笙的包咂,保密,2022-04-07 10:47:49,生日快乐[打call][打call]是个2/3年？我又回来啦[嘟嘟],3,1
一只狸秋,男,2022-04-07 10:35:30,(｀・ω・´),2,0
吟愿与,保密,2022-04-07 09:12:08,五周年快乐[鼓掌],2,0
白窼,保密,2022-04-07 00:06:56,五周年快乐[打call][打call],3,0
三月九春,女,2022-04-07 00:01:30,生日快乐[崩坏3_呼呼呼][崩坏3_呼呼呼][崩坏3_呼呼呼],2,0
赛特菲尔,保密,2022-04-07 00:00:29,十年热血写信仰，荣耀永不散场[给心心],2,0
赛特菲尔,保密,2022-04-07 00:00:03,全职第一季生日快乐！[爱心][打call]永远喜欢第一季！,2,0
柏檀林,女,2022-04-06 23:02:00,倒数一小时,1,0
联盟最帅的索克萨尔,保密,2022-04-06 22:13:03,我动态里面有队服叶的截图,1,0
联盟最帅的索克萨尔,保密,2022-04-06 22:12:27,我说句千机伞和队服叶最配没人打我吧[羞羞],1,1
动画影评人,保密,2022-04-06 19:11:16,五年了,1,0
联盟最帅的索克萨尔,保密,2022-04-06 19:05:35,1.9亿播放了，迟早两亿,4,0
联盟最帅的索克萨尔,保密,2022-04-06 19:04:29,全职挂件准备上了,1,0
吟愿与,保密,2022-04-06 17:00:46,马上五周年了，提前预热，多刷两条[妙啊],1,0
吟愿与,保密,2022-04-06 16:59:48,封校难受捏，出不去呜呜呜，重刷n遍了[妙啊],2,0
吟愿与,保密,2022-04-06 16:55:03,千机伞试戴，萌新来咯[脱单doge],1,1
柏檀林,女,2022-04-06 12:16:18,明天五周年了,1,0
